Pathway,Count
aire 21746930 treg cd8pos cd28low lof mouse gpl6246 gds4373 down,126
yap1 18413746 mcf10a gof human gpl570 gds3220 up,311
sp1 22099172 dental follicle cell gof human gpl11532 gse31628 down,171
gfi1b 22201127 amulv gof mouse gpl6246 gds4302 up,794
ahr 19454665 epidermal langerhans cell lof mouse gpl339 gds3575 down,136
ccnd1 18413728 imr neuroblastoma lof human gpl570 gse8866 up,809
rnf2 21051595 92dot1 lof human gpl10558 gse24896 up,225
foxa1 23539448 lncap lof human gpl10558 gse37314 up,285
irf8 00000000 splenic cd11bplusgrdash1 hdash2b gen background lof mouse gpl6887 gse39228 up,649
pparb 23093780 pancreas lof mouse gpl1261 gds4320 down,527
klf7 17123745 olfactory epithelium lof mouse gpl1261 gds2069 up,175
klf7 17123745 olfactory epithelium lof mouse gpl1261 gds2069 down,272
tet1 21295276 mesc v6.5 lof mouse gpl6887 gse26900 down,247
hnf4a 00000000 small intestine lof mouse gpl339 gds1915 down,87
tcf12 21972416 linnegflt3poscd127posly6dneg bone marrow lof mouse gpl1261 gse27402 down,157
pou5f1 16518401 mesc lof mouse gpl1261 gds1824 down,445
cbfb 19800266 t reg lof mouse gpl1261 gds3577 up,62
suz12 17339329 mouse embryonic stem cell es cell lof mouse gpl1261 gse31354 down,601
sp3 17923686 e12dot5 heart lof mouse gpl1261 gds3058 down,428
rnf2 20805357 u2os osteosarcoma lof human gpl570 gse23035 up,5469
tfap2c 18353300 e16dot5 skin lof mouse gpl1261 gds3171 up,183
gata3 22922362 treg cd4poscd25posyfppos lof mouse gpl8321 gse39864 up,376
pou5f1 20526341 human embryonic stem cells hesc lof human gpl6947 gse21135 down,375
tcf12 20154672 cd4pos cd8pos thymocytes thymus lof mouse gpl6246 gse19923 down,205
klf5 18983969 embryonic stem cell lof mouse gpl1261 gds3509 up,230
krt7 21596846 megakaryocyte progenitor bone marrow lof mouse gpl6105 gse24969 up,459
sp1 22099172 dental follicle cell gof human gpl11532 gse31628 up,165
nfe2l2 00000000 neonate p3 lung lof mouse gpl1261 gse29632 down,453
eed 20123906 mouse embryonic stem cell lof mouse gpl1261 gse19076 down,643
gata3 21892208 mda mb 231 gof human gpl570 gds4080 up,4460
rnf2 20123906 mouse embryonic stem cell lof mouse gpl1261 gse19076 down,495
hsf1 00000000 tcell lof mouse gpl1261 gse41005 down,364
lmx1b 18351676 hind limb bud lof mouse gpl1261 gds3320 up,439
nr2c2 20864514 liver 1yo lof mouse gpl4134 gse21903 down,398
erg 19359602 huvec lof human gpl570 gds3557 up,900
hnf4a 16714383 e18dot5 liver lof mouse gpl1261 gds1916 up,1116
tp63 16885358 squamous epithelia lof human gpl570 gds2088 up,143
myb 20142358 double pos tcrahomoneg thymocytes lof mouse gpl1261 gse19528 up,141
creb1 22108299 heart left ventricle lof mouse gpl1261 gds3660 down,653
plagl2 17983586 small intestine lof mouse gpl1261 gds3010 up,1921
gfi1b 22201127 amulv gof mouse gpl6246 gds4302 down,519
prdm1 00000000 e9dot5 placenta lof mouse gpl6887 gse39584 up,240
myb 16205643 mcf7 gof human gpl96 gse2815 down,278
trim28 23493425 cd71pluster119plus sorted from bone marrow lof mouse gpl6887 gse44063 up,1532
ctcf 18614575 oocyte lof mouse gpl1261 gse11664 down,72
myb 16205643 primary monocytes gof human gpl570 gse2816 down,267
hnf4a 21852396 wao9 lof human gpl570 gds3926 down,580
glis3 19805515 embryonic pancreas lof mouse gpl1261 gds3812 down,399
nobox 18509161 newborn ovary lof mouse gpl1261 gds3254 down,353
spi1 17041602 preleukemic hscs lof mouse gpl1261 gds2411 down,314
klf5 18983969 embryonic stem cell lof mouse gpl1261 gds3509 down,200
rnf2 21051595 92dot1 lof human gpl10558 gse24896 down,308
wt1 17088532 huvec lof human gpl570 gds2010 up,125
sirt3 21397863 brown adipose lof mouse gpl1261 gds4058 down,183
stat5b 18687707 colon lof mouse gpl5759 gds3385 down,35
tfap2c 18353300 e16dot5 skin lof mouse gpl1261 gds3171 down,207
wt1 00000000 mouse embryonic fibroblast mef lof mouse gpl1261 gse15325 up,720
nr2c2 20864514 liver 1yo lof mouse gpl4134 gse21903 up,1160
pparb 23093780 pancreas lof mouse gpl1261 gds4320 up,890
elk1 23426362 lncap lof human gpl570 gse34589 down,10
ncoa 22072566 ly2 lof human gpl570 gds4095 up,992
bcl11b 18199763 brain lof mouse gpl1261 gds3178 up,812
glis2 17618285 kidney lof mouse gpl2897 gds2817 up,913
neurod1 17630985 pineal gland lof mouse gpl1261 gds3000 down,152
stat3 18070348 alveolar type 2 epithelial lof mouse gpl1261 gds3106 up,352
hnf1b 16297991 hek293 embryonic gof mouse gpl96 gds1499 up,170
bcor 22012066 cn aml lof human gpl570 gds4280 down,164
pou4f1 20376082 fetal liver lof mouse gpl1261 gds4042 down,144
grhl3 16949565 skin lof mouse gpl1261 gds2629 down,244
nod2 21335489 hek293 lof human gpl570 gds4416 up,918
rent1 15448691 hela lof human gpl8300 gds705 down,188
ar 21330406 lncap lof human gpl570 gds4113 down,15
srf 17591768 igmpos igdpos b cells lof mouse gpl339 gds2805 down,82
pdx1 22135308 duodenum lof mouse gpl1261 gds4348 up,370
prdm1 21670299 e18dot5 small intestine lof mouse gpl6887 gse29658 up,78
ppard 23093780 pancreatic beta cells lof mouse gpl1261 gds4320 up,890
gata1 15895080 e12dot5 liver megakaryocyte lof mouse gpl1261 gds1316 up,495
esrra 19901197 kidney lof mouse gpl1261 gse16623 up,466
hnf1a 16297991 hek293 embryonic gof mouse gpl96 gds1499 up,85
nanog 16518401 mesc lof mouse gpl1261 gds1824 up,143
ott1 22490678 hematopoietic stem cell lof mouse gpl8321 gds4315 down,237
hsf1 17216044 hela lof human gpl571 gds1733 up,2136
klf4 17017123 rko gof human gpl96 gds1942 up,2440
tcof1 15522210 neuroblastoma lof mouse gpl339 gds998 down,183
egr1 20019881 retina lof mouse gpl1261 gds3607 up,316
rara 21911359 f9 teratocarcinoma lof mouse gpl1261 gds4294 up,106
irf8 00000000 splenic cd11bplusgrdash1 hdash2b gen background lof mouse gpl6887 gse39228 down,899
ott1 22490678 hematopoietic stem cell lof mouse gpl8321 gds4315 up,412
kdm5a 17320163 mouse embryonic fibroblast mef lof mouse gpl1261 gse6945 down,85
rara 21299862 mcf7 lof human  gds4065 down,359
neurod1 17630985 pineal gland lof mouse gpl1261 gds3000 up,309
creb1 22108299 lung lof mouse gpl1261 gds3660 down,235
yy1 20215434 hela lof human gpl570 gds3788 down,366
tcof1 15522210 neuroblastoma gof mouse gpl339 gds998 down,742
pparg 21068720 macrophage c57bl6 lof mouse gpl1261 gds4370 up,456
tcf12 21972416 linnegflt3poscd127posly6dneg bone marrow lof mouse gpl1261 gse27402 up,190
cbfb 19800266 t reg lof mouse gpl1261 gds3577 down,133
lmo4 17452977 mcf7 lof human gpl570 gds2789 up,296
yy2 20215434 hela lof human gpl570 gds3788 up,559
kdm5a 17320163 mouse embryonic fibroblast mef lof mouse gpl1261 gse6945 up,142
bhlha15 17170023 pancreas lof mouse gpl339 gds1731 up,139
gata4 18812176 jejunum tissue lof mouse gpl1261 gds3486 up,543
gata3 22922362 treg cd4poscd25posyfppos lof mouse gpl8321 gse39864 down,272
ctnnb1 21565795 adrenocortical adenomas lof mouse gpl570 gds3912 up,261
runx1 18671852 e8dot5 lof mouse gpl1261 gds1511 down,188
creb1 18801183 k562 lof human gpl570 gds3487 up,217
myc 00000000 e13dot5 heart lof mouse gpl4865 gse7162 up,75
ctnnb1 19652203 myeloma lof human gpl570 gds3578 up,7881
gata4 21746915 heart lof mouse gpl6246 gds3931 up,246
esr2 15280152 c57bl6 mice soleus skeletal muscle lof mouse gpl81 gds791 down,71
cdx2 21074721 jejunum epithelium lof mouse gpl10773 gse23436 up,403
nfe2l2 15173550 liver lof mouse gpl81 gds514 up,77
zfx 17448993 embryonic stem cell lof mouse gpl1261 gds2718 up,1164
pcgf2 17452456 medulloblastoma lof human gpl570 gds2724 up,7511
nr1i2 00000000 liver lof mouse gpl1261 gse23780 down,1
myb 16205643 mcf7 gof human gpl96 gse2815 up,208
myc 17159920 cancer cell lines lof human gpl570 gds2526 down,373
foxa1 23539448 lncap lof human gpl10558 gse37314 down,309
suz12 17339329 mouse embryonic stem cell es cell lof mouse gpl1261 gse31354 up,617
wt1 17088532 huvec lof human gpl570 gds2010 down,13
prdm1 00000000 e9dot5 placenta lof mouse gpl6887 gse39584 down,275
