Pathway,Count
JARID2-20075857-MESC-MOUSE,1258
SMAD4-21799915-A2780-HUMAN,2464
ZFP42-18358816-MESC-mouse,1480
EWS-FLI1-20517297-SK-N-MC-HUMAN,574
NANOG-18555785-MESC-mouse,542
MYCN-19997598-NEUROBLASTOMA-HUMAN,234
RBPJ-22232070-NCS-MOUSE,34
THRA-23701648-CEREBELLUM-MOUSE,179
RCOR2-21632747-MESC-MOUSE,401
TRP63-18441228-KERATINOCYTES-MOUSE,143
TCF21-23034159-E13 GONADS-RAT,153
PPARD-21283829-MYOFIBROBLAST-HUMAN,3447
PPARD-23208498-MDA-MB-231-HUMAN,516
THAP11-20581084-MESC-MOUSE,864
NR3C1-21868756-MCF10A-HUMAN,1132
SOX9-22984422-TESTIS-RAT,63
FOXA2-19822575-HepG2-human,2968
SMAD-19615063-ovarian surface epithelium-human,124
FOXP3-21729870-TREG-HUMAN,1404
BMI1-23680149-NPCS-MOUSE,1056
SALL4-22934838-CD34+-HUMAN,1419
CLOCK-20551151-293T-HUMAN,407
BP1-19119308-Hs578T-human,18
SOX9-25088423-EMBRYONIC GONADS-MOUSE,1903
STAT3-19079543-MESC-mouse,948
KLF4-19030024-MESC-mouse,1502
STAT3-23295773-U87-HUMAN,3165
NRF2-20460467-MEF-MOUSE,1055
FOXP1-21924763-HESC-HUMAN,3724
MEF2A-21415370-HL-1-MOUSE,1048
E2F1-21310950-MCF7-HUMAN,1145
GATA2-21571218-MEGAKARYOCYTES-HUMAN,1111
GLI1-17442700-MESC-mouse,73
MECOM-23826213-KASUMI-MOUSE,1951
AR-20517297-VCAP-HUMAN,2047
KLF4-18358816-MESC-mouse,1700
POU5F1-16518401-MESC-mouse,1550
SPI1-23547873-NB4-HUMAN,3198
NOTCH1-17114293-T-ALL-human,134
CRX-20693478-ADULT RETINA-MOUSE,668
GATA2-19941826-K562-human,2410
CCND1-20090754-RETINA-MOUSE,2137
ZIC3-20872845-MESC-MOUSE,365
CDX2-20551321-CACO-2-HUMAN,504
KLF2-18264089-MESC-mouse,102
SIN3B-21632747-MESC-MOUSE,4302
EOMES-20176728-TROPHOBLAST STEM CELLS-MOUSE,1744
RUNX2-22187159-PCA-HUMAN,3423
MYC-18940864-HL60-human,746
SRY-22984422-TESTIS-RAT,195
E2F7-22180533-HELA-HUMAN,46
FLI1-20887958-HPC-7-MOUSE,2030
TBP-23326641-C3H10T1-2-MOUSE,1057
AR-22383394-PROSTATE CANCER-HUMAN,1857
RARG-19884340-MEF-MOUSE,390
NANOG-18347094-MESC-mouse,1908
NANOG-18358816-MESC-mouse,1232
PPARG-19300518-3T3-L1 preadipocyte cells-mouse,272
SMARCA4-23332759-OLIGODENDROCYTES-MOUSE,2522
STAT6-21828071-BEAS2B-HUMAN,41
FOXP3-17237761-TREG-MOUSE,257
