Pathway,Count
SREBP1 HEPG2,293
POL24H8 H1,8126
SP1 H1,5919
NRF1 SK-N-SH,2700
ERRA HEPG2,43
HDAC2 HEPG2,5312
RAD21 A549,1842
ZZZ3 GM12878,142
CDKN1B K562,6
MAX H1,8634
SP2 K562,2545
ATF2 GM12878,5473
POL2 GLIOBLA,6377
USF2 HEPG2,3356
BCL3 A549,4440
COREST GM12878,6250
IRF3 HEPG2,564
MAX HEPG2,6548
TCF7L2 PANC1,4687
POL2 HELA-S3,8479
SMC3 K562,4130
CTCF HEPG2,3370
TFIIIC-110 HELA-S3,632
FOXA1 A549,48
CREB1 K562,3286
GATA1 K562,241
GABP HELA-S3,2374
SPT20 HELA-S3,115
MTA3 GM12878,6819
ELF1 K562,7909
ELF1 GM12878,6756
FOS K562,2936
RAD21 HCT116,1002
BRCA1 GM12878,3454
POL2 GM12878,7460
SIN3AK20 PANC1,4611
GABP A549,4348
CEBPB HELA-S3,6356
USF2 GM12878,4782
RFX5 H1,1784
MAX HUVEC,1513
RAD21 GM12878,2029
YY1 GM12878,6497
GR IMR90,1645
MBD4 HEPG2,3919
POL2S2 HEPG2,3845
HDAC2 K562,4118
TEAD4 K562,6220
CMYC GM12878,3214
YY1 NT2D1,1299
TR4 GM12878,251
POL2 PROGFIB,7413
GATA2 K562,763
NRF1 K562,3252
KAP1 U2OS,4350
ATF2 H1,4179
NRSF HELA-S3,1164
CTCF ECC1,1137
CEBPB IMR90,2940
YY1 GM12891,5115
YY1 GM12892,5347
ELK1 GM12878,5834
PAX5 GM12891,1459
POL24H8 HUVEC,7025
ZNF274 HEPG2,6
SIN3AK20 A549,4948
CEBPB H1,4501
HDAC8 K562,2657
FOXA1 ECC1,472
POL24H8 GM12892,5574
POL2 GM19099,3918
MAZ K562,6328
SP4 H1,5998
BCLAF1 GM12878,5332
MAZ IMR90,3394
ILF2 K562,14
FOXA1 T47D,5719
SETDB1 K562,584
Eralpha T47D,265
SIN3AK20 K562,3476
CMYC MCF10A,9548
TBLR1 GM12878,5900
ERRA ECC1,111
SREBP2 HEPG2,57
POU5F1 H1,89
RUNX3 GM12878,7836
GCN5 HELA-S3,418
SP1 K562,2303
E2F4 MCF10A,8272
POL24H8 SK-N-SH,8462
ATF3 HEPG2,1334
STAT5A K562,2560
P300 SK-N-SH,4297
GATA3 MCF7,489
JUND SK-N-SH,640
MEF2A GM12878,1383
NFKB GM18526,412
TAF7 K562,792
RFX5 IMR90,214
MYBL2 HEPG2,6953
SMC3 GM12878,4731
ELF1 HEPG2,6131
BAF155 HELA-S3,832
POL2 GM12891,7125
TAF1 A549,4307
CTCF SK-N-SH,3137
CTCF HCT116,1117
POL24H8 K562,6328
GABP H1,3680
HSF1 HEPG2,143
KAP1 HEK293,3768
TAF1 PFSK1,5975
TAL1 K562,4397
SIN3AK20 HEPG2,6134
NF90 K562,839
SUZ12 NT2D1,92
STAT1 GM12878,7128
BCL11A H1,29
IRF3 HELA-S3,1364
MAFK GM12878,62
CTCF GM12892,4773
CTCF GM12891,4764
SIX5 GM12878,2695
JUND GM12878,386
POL2 HUVEC,9305
CMYC NB4,5085
HDAC2 H1,1931
TCF12 HEPG2,981
POL24H8 GM12878,6032
ESR K562,6
POL24H8 PANC1,7015
BDP1 HELA-S3,49
NRSF PFSK1,3397
BRG1 K562,22
CHD1 H1,3911
SIX5 A549,4316
POL24H8 HEPG2,7744
ELK1 K562,5081
SRF GM12878,2797
CREB1 A549,7913
POL2 GM18505,3646
NFE2 GM12878,1996
ZNF263 K562,284
CMYC MCF7,9143
STAT1 K562,242
POL2 A549,9404
GABP GM12878,2597
MEF2C GM12878,486
