Pathway,Count
GPR35 knockdown 96h A549,300
GPR37 knockdown 96h A549,300
GPR39 knockdown 96h A549,300
GPR4 knockdown 96h A549,300
GPR55 knockdown 96h A549,300
GPR56 knockdown 96h A549,300
GPR61 knockdown 96h A549,300
GPR62 knockdown 96h A549,300
GPR64 knockdown 96h A549,300
GPR65 knockdown 96h A549,300
GPR78 knockdown 96h A549,300
GPR82 knockdown 96h A549,300
GPR83 knockdown 96h A549,300
GPR84 knockdown 96h A549,300
GPR87 knockdown 96h A549,300
GPRC5A knockdown 96h A549,300
GPRC5B knockdown 96h A549,300
GPRC5C knockdown 96h A549,300
GPRC6A knockdown 96h A549,300
GRIN3A knockdown 96h A549,300
GRK5 knockdown 96h A549,300
GRK6 knockdown 96h A549,300
GRPR knockdown 96h A549,300
GSK3A knockdown 96h A549,300
GSK3B knockdown 96h A549,300
HCAR1 knockdown 96h A549,300
HCN3 knockdown 96h A549,300
HIPK1 knockdown 96h A549,300
HNF4A knockdown 96h A549,300
HNF4G knockdown 96h A549,300
HRH1 knockdown 96h A549,300
IGF1R knockdown 96h A549,300
IKBKB knockdown 96h A549,300
IKBKE knockdown 96h A549,300
ILK knockdown 96h A549,300
INSR knockdown 96h A549,300
IRAK2 knockdown 96h A549,300
IRAK4 knockdown 96h A549,300
ITPR1 knockdown 96h A549,300
ITPR2 knockdown 96h A549,300
ITPR3 knockdown 96h A549,300
JAK1 knockdown 96h A549,300
JAK2 knockdown 96h A549,300
JAK3 knockdown 96h A549,300
KCNG1 knockdown 96h A549,300
KCNJ11 knockdown 96h A549,300
KCNK2 knockdown 96h A549,300
KCNMA1 knockdown 96h A549,300
KCNN4 knockdown 96h A549,300
KCNQ1 knockdown 96h A549,300
KDR knockdown 96h A549,300
KISS1R knockdown 96h A549,300
KIT knockdown 96h A549,300
KSR2 knockdown 96h A549,300
LCK knockdown 96h A549,300
LGR4 knockdown 96h A549,300
LGR5 knockdown 96h A549,300
LGR6 knockdown 96h A549,300
LIMK2 knockdown 96h A549,300
LPAR1 knockdown 96h A549,300
LPAR3 knockdown 96h A549,300
LPAR5 knockdown 96h A549,300
LPAR6 knockdown 96h A549,300
LPHN1 knockdown 96h A549,300
LPHN2 knockdown 96h A549,300
LRRK2 knockdown 96h A549,300
LYN knockdown 96h A549,300
MAP2K1 knockdown 96h A549,300
MAP2K2 knockdown 96h A549,300
MAP2K3 knockdown 96h A549,300
MAP2K4 knockdown 96h A549,300
MAP2K5 knockdown 96h A549,300
MAP2K6 knockdown 96h A549,300
MAP3K1 knockdown 96h A549,300
MAP3K14 knockdown 96h A549,300
MAP3K4 knockdown 96h A549,300
MAP3K5 knockdown 96h A549,300
MAP3K7 knockdown 96h A549,300
MAP3K8 knockdown 96h A549,300
MAP4K3 knockdown 96h A549,300
MAP4K4 knockdown 96h A549,300
MAPK1 knockdown 96h A549,300
MAPK12 knockdown 96h A549,300
MAPK13 knockdown 96h A549,300
MAPK14 knockdown 96h A549,300
MAPK3 knockdown 96h A549,300
MAPK8 knockdown 96h A549,300
MAPK9 knockdown 96h A549,300
MAPKAPK2 knockdown 96h A549,300
MAPKAPK3 knockdown 96h A549,300
MAPKAPK5 knockdown 96h A549,300
MARK4 knockdown 96h A549,300
MAS1L knockdown 96h A549,300
MAST2 knockdown 96h A549,300
MAST4 knockdown 96h A549,300
MASTL knockdown 96h A549,300
MCHR2 knockdown 96h A549,300
MELK knockdown 96h A549,300
MERTK knockdown 96h A549,300
MET knockdown 96h A549,300
MKNK1 knockdown 96h A549,300
MKNK2 knockdown 96h A549,300
MOK knockdown 96h A549,300
MRGPRD knockdown 96h A549,300
MRGPRF knockdown 96h A549,300
MRGPRX1 knockdown 96h A549,300
MRGPRX2 knockdown 96h A549,300
MRGPRX3 knockdown 96h A549,300
MRGPRX4 knockdown 96h A549,300
MST1R knockdown 96h A549,300
MTOR knockdown 96h A549,300
MYLK knockdown 96h A549,300
MYLK2 knockdown 96h A549,300
NEK2 knockdown 96h A549,300
NEK6 knockdown 96h A549,300
NEK9 knockdown 96h A549,300
NLK knockdown 96h A549,300
NMUR2 knockdown 96h A549,300
NOX1 knockdown 96h A549,300
NPBWR1 knockdown 96h A549,300
NPFFR2 knockdown 96h A549,300
NPSR1 knockdown 96h A549,300
NPY1R knockdown 96h A549,300
NR0B1 knockdown 96h A549,300
NR0B2 knockdown 96h A549,300
NR1D2 knockdown 96h A549,300
NR1H2 knockdown 96h A549,300
NR1H3 knockdown 96h A549,300
NR1H4 knockdown 96h A549,300
NR2C1 knockdown 96h A549,300
NR2C2 knockdown 96h A549,300
NR2F1 knockdown 96h A549,300
NR2F2 knockdown 96h A549,300
NR2F6 knockdown 96h A549,300
