Pathway,Count
TF1 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx37,741
THP1 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx24,831
TUHR4TKB KIDNEY TenPx18,566
TYKNU OVARY TenPx08,283
U118MG CENTRAL NERVOUS SYSTEM TenPx26,825
U2OS BONE TenPx34,457
U87MG CENTRAL NERVOUS SYSTEM TenPx28,595
U937 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx31,636
UACC257 SKIN TenPx11,428
UACC62 SKIN TenPx21,567
UBLC1 URINARY TRACT TenPx15,735
UMUC3 URINARY TRACT TenPx41,407
VCAP PROSTATE TenPx21,818
VMRCRCW KIDNEY TenPx01,134
WM115 SKIN TenPx29,961
WM1799 SKIN TenPx08,261
WM2664 SKIN TenPx02,223
WM793 SKIN TenPx18,625
WM88 SKIN TenPx32,1122
ZR751 BREAST TenPx10,656
