Pathway,Count
GTEX-SNMC-0006-SM-2XCFE blood male 20-29 years,4830
GTEX-QDVJ-0005-SM-2TC5X blood male 50-59 years,3794
GTEX-UJHI-0006-SM-3DB8H blood female 50-59 years,4133
GTEX-WYVS-0006-SM-3NMA7 blood female 40-49 years,4260
GTEX-PLZ5-0006-SM-2S1NZ blood male 50-59 years,5635
GTEX-OIZI-0005-SM-2XCED blood male 40-49 years,4321
GTEX-T2YK-0005-SM-32QOV blood male 50-59 years,4980
GTEX-POYW-0006-SM-2XCF4 blood male 60-69 years,4619
GTEX-N7MT-0007-SM-3GACQ blood female 60-69 years,4537
GTEX-QDT8-0006-SM-32PL3 blood female 30-39 years,4105
GTEX-WYJK-0005-SM-3NMA1 blood male 50-59 years,3957
GTEX-XUYS-0005-SM-47JZ2 blood male 50-59 years,3115
GTEX-W5X1-0006-SM-3GIJZ blood female 40-49 years,4244
GTEX-S7SE-0005-SM-2XCEA blood male 50-59 years,2919
GTEX-WRHU-0006-SM-3MJF6 blood female 50-59 years,3296
GTEX-U8XE-0005-SM-3DB8I blood male 30-39 years,3275
GTEX-QXCU-0006-SM-2TC5K blood male 50-59 years,3463
GTEX-S4UY-0006-SM-3K2A7 blood female 40-49 years,2301
GTEX-XV7Q-0005-SM-4BRWI blood female 40-49 years,1295
GTEX-NFK9-1626-SM-3LK5J pancreas male 40-49 years,2582
GTEX-X3Y1-0726-SM-3P5YU pancreas male 40-49 years,4309
GTEX-XQ8I-1926-SM-4BOOK pancreas male 50-59 years,4696
GTEX-OOBJ-1026-SM-3NB2L pancreas male 60-69 years,6233
GTEX-Q734-0426-SM-48TZX pancreas female 40-49 years,6240
GTEX-P4PP-1026-SM-3NM9O pancreas female 30-39 years,4998
GTEX-PX3G-1026-SM-48TZW pancreas female 20-29 years,3830
GTEX-QV31-0226-SM-447BO pancreas male 30-39 years,4360
GTEX-RM2N-0326-SM-48FD8 pancreas male 50-59 years,3953
GTEX-WH7G-0826-SM-4LVMR pancreas male 40-49 years,4228
GTEX-RWS6-1126-SM-47JXC pancreas female 60-69 years,3137
GTEX-PLZ6-0726-SM-3P619 pancreas male 30-39 years,3408
GTEX-XUW1-1726-SM-4BOOZ pancreas female 50-59 years,3891
GTEX-R55D-1426-SM-48FEN pancreas male 50-59 years,3449
GTEX-TMMY-1326-SM-4DXU9 pancreas female 40-49 years,3029
GTEX-QLQW-0326-SM-447A8 pancreas male 30-39 years,3633
GTEX-QEL4-1326-SM-447AD pancreas male 50-59 years,3436
GTEX-S3XE-0526-SM-4AD4G pancreas male 50-59 years,3608
GTEX-XMK1-0326-SM-4B652 pancreas male 40-49 years,2557
GTEX-TKQ2-0426-SM-4DXUO pancreas male 50-59 years,3235
GTEX-S95S-0726-SM-4B64H pancreas male 60-69 years,2587
GTEX-R53T-0426-SM-48FEM pancreas female 50-59 years,2721
GTEX-P4PQ-1026-SM-3NMCN pancreas male 60-69 years,2457
GTEX-OHPM-1026-SM-3LK74 pancreas male 50-59 years,1717
GTEX-SUCS-1426-SM-4DM5W pancreas male 70-79 years,1729
GTEX-XPVG-0326-SM-4B653 pancreas male 50-59 years,1414
GTEX-SNOS-0926-SM-4DM7A pancreas male 40-49 years,2035
GTEX-S4P3-0626-SM-4AD59 pancreas female 50-59 years,1801
GTEX-UJHI-0626-SM-3DB8T pancreas female 50-59 years,2172
GTEX-T8EM-0826-SM-4DM76 pancreas male 40-49 years,2792
GTEX-PSDG-1526-SM-48TCY pancreas male 50-59 years,1825
GTEX-SE5C-0326-SM-4BRWX pancreas female 40-49 years,1539
GTEX-XGQ4-0226-SM-4GIDS pancreas male 50-59 years,2208
GTEX-UPIC-0726-SM-3GADW pancreas female 20-29 years,2533
GTEX-TML8-0526-SM-32QOQ pancreas female 40-49 years,2229
GTEX-OOBK-1026-SM-48TC2 pancreas male 40-49 years,2126
GTEX-XXEK-1726-SM-4BRVB pancreas male 50-59 years,3171
GTEX-T5JW-0226-SM-4DM7I pancreas female 20-29 years,1518
GTEX-S33H-1226-SM-4AD69 pancreas male 30-39 years,1975
GTEX-VJYA-0826-SM-4KL1M pancreas male 60-69 years,1097
GTEX-V1D1-0726-SM-4JBH7 pancreas male 50-59 years,949
GTEX-PW2O-0826-SM-48TC5 pancreas male 20-29 years,1703
GTEX-O5YT-1026-SM-3MJGF pancreas male 20-29 years,1196
GTEX-XBED-0226-SM-47JY8 pancreas male 60-69 years,1276
GTEX-Q2AI-0426-SM-48U13 pancreas male 40-49 years,1727
GTEX-U4B1-0726-SM-4DXUA pancreas male 40-49 years,1592
GTEX-OHPL-1026-SM-3MJGI pancreas female 60-69 years,1425
GTEX-WFG7-0426-SM-4LMK5 pancreas male 20-29 years,1423
GTEX-WFG8-0326-SM-4LVN4 pancreas male 20-29 years,1127
GTEX-QCQG-0426-SM-48U29 pancreas female 50-59 years,1023
GTEX-R55G-0326-SM-48FDM pancreas female 40-49 years,1160
GTEX-SIU7-0926-SM-4BRX1 pancreas male 50-59 years,985
GTEX-P4QS-1026-SM-3NMCW pancreas male 60-69 years,727
GTEX-S32W-0826-SM-4AD5Z pancreas female 50-59 years,635
GTEX-V955-0326-SM-4JBGV pancreas male 60-69 years,1168
GTEX-WFJO-0626-SM-4LVMC pancreas male 30-39 years,981
GTEX-X5EB-0526-SM-46MVP pancreas male 40-49 years,1139
GTEX-QDVN-0926-SM-2I5GL pancreas male 50-59 years,398
GTEX-PWOO-0626-SM-48TZH pancreas female 40-49 years,771
GTEX-Q2AH-0926-SM-48TZK pancreas male 40-49 years,437
GTEX-QDVJ-1226-SM-48U1V pancreas male 50-59 years,698
GTEX-NPJ8-2126-SM-3MJGK pancreas male 40-49 years,828
GTEX-WFON-0626-SM-4LVLX pancreas male 40-49 years,364
GTEX-XV7Q-0926-SM-4BRVQ pancreas female 40-49 years,672
GTEX-XYKS-1226-SM-4BRVI pancreas female 60-69 years,228
GTEX-OOBJ-0826-SM-3NB2K liver male 60-69 years,3608
GTEX-UPK5-1426-SM-4JBHH liver male 40-49 years,3879
GTEX-PX3G-0826-SM-48TZS liver female 20-29 years,4754
GTEX-P78B-1326-SM-3P611 liver female 40-49 years,3404
GTEX-R53T-0326-SM-48FEC liver female 50-59 years,3772
GTEX-TKQ2-1726-SM-4DXUP liver male 50-59 years,5005
GTEX-RM2N-1926-SM-48FCU liver male 50-59 years,4800
GTEX-WFON-1726-SM-4LVMQ liver male 40-49 years,4770
GTEX-S4Z8-0526-SM-4AD4T liver male 60-69 years,3836
GTEX-VUSG-0126-SM-4KL1X liver male 50-59 years,5095
GTEX-RWSA-1426-SM-47JXA liver male 40-49 years,4867
GTEX-XOTO-0826-SM-4B65O liver male 50-59 years,3929
GTEX-QESD-2026-SM-447BI liver male 20-29 years,4359
GTEX-U3ZN-0226-SM-3DB8D liver female 30-39 years,4537
GTEX-UPIC-0926-SM-4IHLV liver female 20-29 years,2791
GTEX-S33H-1626-SM-4AD68 liver male 30-39 years,2222
GTEX-REY6-1226-SM-48FDR liver male 60-69 years,3781
GTEX-RTLS-1326-SM-46MUN liver female 60-69 years,4128
GTEX-RU72-1426-SM-46MUF liver female 50-59 years,3269
GTEX-Q2AG-1126-SM-48U1P liver female 40-49 years,3032
GTEX-RN64-1826-SM-48FDV liver male 50-59 years,3869
GTEX-SJXC-1226-SM-4DM78 liver male 60-69 years,4539
GTEX-RNOR-1426-SM-48FDJ liver female 50-59 years,3538
GTEX-XBEC-1526-SM-4AT68 liver male 50-59 years,3156
GTEX-T6MN-1226-SM-3NMA5 liver male 50-59 years,2738
GTEX-Q734-0326-SM-48U15 liver female 40-49 years,2119
GTEX-QEL4-1226-SM-447A4 liver male 50-59 years,2034
GTEX-S32W-1926-SM-4AD63 liver female 50-59 years,1736
GTEX-QDVN-0826-SM-48TZ2 liver male 50-59 years,2179
GTEX-PWOO-0826-SM-48TCL liver female 40-49 years,3404
GTEX-U8XE-1526-SM-4E3HT liver male 30-39 years,5422
GTEX-XXEK-1126-SM-4BRUX liver male 50-59 years,4841
GTEX-X4XY-1626-SM-46MVN liver male 60-69 years,2845
GTEX-UTHO-2426-SM-4JBHD liver male 60-69 years,927
GTEX-N7MS-0426-SM-2YUN6 muscle male 60-69 years,4335
GTEX-XOTO-0526-SM-4B662 muscle male 50-59 years,4729
GTEX-QXCU-1726-SM-2TC6L muscle male 50-59 years,5783
GTEX-XQ3S-0426-SM-4BOOA muscle male 20-29 years,6755
GTEX-XUYS-0326-SM-47JX2 muscle male 50-59 years,6494
GTEX-OXRP-2326-SM-2S1NL muscle female 60-69 years,7353
GTEX-QESD-1626-SM-2S1RB muscle male 20-29 years,6793
GTEX-S7PM-0526-SM-3NM92 muscle male 60-69 years,4905
GTEX-QEG4-0626-SM-2S1OY muscle male 30-39 years,5914
GTEX-RNOR-0526-SM-2TF4O muscle female 50-59 years,5545
GTEX-R55E-0526-SM-2TC6B muscle male 20-29 years,6042
GTEX-RN64-0326-SM-2TC5J muscle male 50-59 years,5754
GTEX-WK11-2526-SM-3NM9Y muscle male 50-59 years,5320
GTEX-WZTO-0826-SM-3NM8Q muscle male 40-49 years,4821
GTEX-T6MN-0526-SM-32PMS muscle male 50-59 years,4997
GTEX-T2IS-2626-SM-32QPP muscle female 20-29 years,4876
GTEX-WL46-0626-SM-3LK7R muscle male 50-59 years,4671
GTEX-RWSA-0726-SM-2XCBE muscle male 40-49 years,5881
GTEX-XOT4-0526-SM-4B66O muscle female 60-69 years,4135
GTEX-SIU8-0526-SM-2XCDP muscle male 50-59 years,4609
GTEX-T5JC-0626-SM-3NMA6 muscle male 20-29 years,5238
GTEX-WYVS-2326-SM-3NMAI muscle female 40-49 years,4665
GTEX-UPJH-0526-SM-4IHK8 muscle male 50-59 years,6017
GTEX-X4EO-0526-SM-3P5Z3 muscle female 60-69 years,4604
GTEX-U412-0326-SM-3DB9L muscle male 60-69 years,4945
GTEX-TMZS-0326-SM-3DB9P muscle male 60-69 years,4569
GTEX-WRHU-0826-SM-3MJFN muscle female 50-59 years,3157
GTEX-WHPG-2226-SM-3NMBO muscle male 50-59 years,3705
GTEX-POMQ-1926-SM-3NB1Y muscle female 20-29 years,3708
GTEX-R53T-1826-SM-3GIJX muscle female 50-59 years,4591
GTEX-TKQ2-0826-SM-33HB6 muscle male 50-59 years,5178
GTEX-PW2O-1726-SM-2S1OO muscle male 20-29 years,4645
GTEX-Q2AG-0426-SM-2S1PU muscle female 40-49 years,4285
GTEX-R55F-1526-SM-2TF4X muscle male 50-59 years,4415
GTEX-WWYW-0526-SM-3NB2W muscle female 50-59 years,4758
GTEX-OIZI-0626-SM-2XCEH muscle male 40-49 years,4463
GTEX-SJXC-0526-SM-2XCFG muscle male 60-69 years,4425
GTEX-RVPU-2426-SM-2XCAR muscle male 50-59 years,5127
GTEX-X5EB-2326-SM-46MW5 muscle male 40-49 years,6096
GTEX-REY6-0826-SM-2TF4S muscle male 60-69 years,5973
GTEX-S7SF-2026-SM-3K2AS muscle female 20-29 years,5885
GTEX-OIZH-1626-SM-2HMKI muscle male 50-59 years,5813
GTEX-S3XE-2026-SM-3K2B5 muscle male 50-59 years,5384
GTEX-PWN1-1626-SM-2S1OL muscle female 40-49 years,5072
GTEX-UJMC-1826-SM-3GADT muscle male 50-59 years,4639
GTEX-OHPK-1626-SM-2YUN3 muscle female 50-59 years,6029
GTEX-R55C-1726-SM-3GADJ muscle male 40-49 years,6250
GTEX-OOBK-1626-SM-2HMKG muscle male 40-49 years,6293
GTEX-XBED-2626-SM-4E3J5 muscle male 60-69 years,4815
GTEX-O5YT-1626-SM-32PK6 muscle male 20-29 years,5872
GTEX-P4QS-1626-SM-2S1NH muscle male 60-69 years,5053
GTEX-P4QT-1626-SM-2S1NP muscle female 50-59 years,5373
GTEX-TKQ1-1426-SM-4GICK muscle male 30-39 years,4554
GTEX-XAJ8-1026-SM-47JY9 muscle male 40-49 years,4034
GTEX-RU1J-1726-SM-2TF5S muscle female 20-29 years,4997
GTEX-U4B1-1626-SM-3DB8N muscle male 40-49 years,3695
GTEX-QLQ7-1726-SM-2S1QQ muscle male 60-69 years,4167
GTEX-QLQW-1326-SM-2S1QS muscle male 30-39 years,4489
GTEX-NFK9-0626-SM-2HMIV muscle male 40-49 years,4991
GTEX-WYJK-1726-SM-3NM9U muscle male 50-59 years,4693
GTEX-OOBJ-1626-SM-2I3F7 muscle male 60-69 years,5046
GTEX-OIZG-1326-SM-2HMIQ muscle male 50-59 years,5015
GTEX-PLZ5-1726-SM-2I5F6 muscle male 50-59 years,4798
GTEX-OXRK-1826-SM-2HMJE muscle female 50-59 years,4616
GTEX-WHSB-1826-SM-3TW8M muscle male 50-59 years,4492
GTEX-OHPM-1626-SM-2HMK4 muscle male 50-59 years,4304
GTEX-SNOS-1526-SM-32PLW muscle male 40-49 years,3955
GTEX-U3ZM-1226-SM-3DB9G muscle male 40-49 years,3997
GTEX-UJHI-1726-SM-3DB9B muscle female 50-59 years,3828
GTEX-WXYG-2526-SM-3NB3F muscle female 50-59 years,4991
GTEX-XUJ4-2626-SM-4BOQ3 muscle female 60-69 years,4750
GTEX-S4P3-1626-SM-3K2AZ muscle female 50-59 years,4611
GTEX-QV31-1426-SM-2S1QD muscle male 30-39 years,4550
GTEX-W5WG-1926-SM-4KKZK muscle female 50-59 years,4218
GTEX-XPVG-2526-SM-4B66D muscle male 50-59 years,3196
GTEX-WFON-2326-SM-3LK7M muscle male 40-49 years,3268
GTEX-WY7C-2526-SM-3NB2N muscle male 50-59 years,3317
GTEX-T5JW-1826-SM-3GAE1 muscle female 20-29 years,3532
GTEX-S95S-1426-SM-2XCDM muscle male 60-69 years,4719
GTEX-T8EM-1326-SM-3DB7G muscle male 40-49 years,3663
GTEX-TMMY-0426-SM-33HBB muscle female 40-49 years,4694
GTEX-RM2N-1626-SM-2TF5N muscle male 50-59 years,3833
GTEX-RWS6-2126-SM-2XCAV muscle female 60-69 years,3870
GTEX-QEL4-0626-SM-3GIJM muscle male 50-59 years,4783
GTEX-WRHK-1626-SM-3MJFH muscle female 20-29 years,2959
GTEX-OXRL-1626-SM-2YUMU muscle male 50-59 years,3548
GTEX-QCQG-2126-SM-2S1P8 muscle female 50-59 years,4107
GTEX-PLZ6-1526-SM-2S1OC muscle male 30-39 years,3131
GTEX-S341-1826-SM-3K2AB muscle female 40-49 years,3190
GTEX-S4Z8-1826-SM-3K2BH muscle male 60-69 years,3145
GTEX-SUCS-1626-SM-32PLS muscle male 70-79 years,3123
GTEX-OHPL-1626-SM-2HMIR muscle female 60-69 years,3969
GTEX-Q2AH-1826-SM-2S1Q2 muscle male 40-49 years,3966
GTEX-U8T8-1426-SM-3DB9H muscle male 60-69 years,4020
GTEX-QEG5-0426-SM-2I5GJ muscle male 20-29 years,5194
GTEX-X4XY-0626-SM-4E3IN muscle male 60-69 years,5124
GTEX-U8XE-0726-SM-3DB8O muscle male 30-39 years,6382
GTEX-X261-0326-SM-3NMD4 muscle male 50-59 years,4192
GTEX-NPJ8-1626-SM-2HMIY muscle male 40-49 years,4043
GTEX-XQ8I-0626-SM-4BOPT muscle male 50-59 years,3716
GTEX-O5YV-2026-SM-2D7VS muscle female 60-69 years,4152
GTEX-P4QR-0726-SM-2I5GO muscle male 60-69 years,2464
GTEX-XUW1-0826-SM-4BOP6 muscle female 50-59 years,2656
GTEX-PLZ4-0926-SM-2S1OI muscle female 50-59 years,3626
GTEX-PSDG-0426-SM-2S1OF muscle male 50-59 years,4322
GTEX-P44H-0426-SM-2XCEZ muscle male 40-49 years,3873
GTEX-SN8G-0326-SM-32PLG muscle female 50-59 years,3053
GTEX-S32W-2326-SM-2XCAW muscle female 50-59 years,3863
GTEX-TSE9-0526-SM-3DB7Z muscle female 60-69 years,2955
GTEX-X8HC-0526-SM-4E3JA muscle female 50-59 years,3422
GTEX-PWOO-2326-SM-2S1PQ muscle female 40-49 years,3640
GTEX-RU72-1326-SM-2TF6T muscle female 50-59 years,3248
GTEX-QV44-2026-SM-2S1RD muscle male 50-59 years,3361
GTEX-P78B-1626-SM-2S1O1 muscle female 40-49 years,4761
GTEX-PX3G-1626-SM-2S1PT muscle female 20-29 years,3226
