Pathway,Count
"Skin-naive Thymus-Derived Cd8-Positive, Alpha-Beta T Cell",100
Skin-nk Cell,100
Skin-nkt Cell,100
Skin-plasma Cell,100
Skin-regulatory T Cell,100
Skin-stromal Cell,100
Skin-t Cell,100
Bone Marrow-nampt Neutrophil,100
Heart-cardiac Endothelial Cell,100
Heart-cardiac Muscle Cell,100
Heart-fibroblast Of Cardiac Tissue,100
Heart-hepatocyte,100
Heart-macrophage,100
Heart-smooth Muscle Cell,100
Bone Marrow-erythrocyte,100
Bone Marrow-neutrophil,100
"Large Intestine-cd4-positive, Alpha-Beta T Cell",100
Large Intestine-enterocyte Of Epithelium Of Large Intestine,100
Large Intestine-intestinal Crypt Stem Cell Of Large Intestine,100
Large Intestine-intestinal Tuft Cell,99
Large Intestine-large Intestine Goblet Cell,100
Large Intestine-mast Cell,100
Large Intestine-monocyte,100
Large Intestine-neutrophil,100
Large Intestine-plasma Cell,100
Liver-endothelial Cell,100
Liver-erythrocyte,100
Lung-bronchial Vessel Endothelial Cell,100
Lung-cd4-positive Alpha-Beta T Cell,100
Lung-cd8-positive Alpha-Beta T Cell,100
Lung-respiratory Mucous Cell,99
Lung-smooth Muscle Cell,100
Muscle-mesothelial Cell,100
Muscle-smooth Muscle Cell,100
Prostate-club Cell Of Prostate Epithelium,100
Prostate-hillock Cell Of Prostate Epithelium,100
Prostate-mast Cell,100
Prostate-myeloid Cell,100
Prostate-neutrophil,100
Prostate-sperm,100
Prostate-t Cell,100
Salivary Gland-ionocyte,99
Salivary Gland-macrophage,100
Salivary Gland-salivary Gland Cell,100
Skin-cell Of Skeletal Muscle,100
Skin-smooth Muscle Cell,100
"Small Intestine-cd4-positive, Alpha-Beta T Cell",100
Small Intestine-enterocyte Of Epithelium Of Small Intestine,100
Small Intestine-intestinal Crypt Stem Cell Of Small Intestine,100
Small Intestine-mast Cell,100
Small Intestine-monocyte,100
Small Intestine-neutrophil,100
Small Intestine-plasma Cell,100
Small Intestine-small Intestine Goblet Cell,100
Thymus-b Cell,100
"Thymus-cd8-positive, Alpha-Beta Cytotoxic T Cell",100
Thymus-dn1 Thymic Pro-T Cell,100
Thymus-dn3 Thymocyte,100
Thymus-dn4 Thymocyte,100
Thymus-innate Lymphoid Cell,100
Thymus-myeloid Dendritic Cell,99
Thymus-naive Regulatory T Cell,100
Thymus-t Follicular Helper Cell,100
Tongue-schwann Cell,99
Vasculature-artery Endothelial Cell,100
Vasculature-lymphatic Endothelial Cell,100
Eye-adipocyte,100
Eye-retinal Ganglion Cell,100
