Pathway,Count
"TG(16:0/16:0/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05363)",19
TG(16:0/18:0/18:0)[iso3] (HMDB05365),19
TG(16:0/18:0/20:0)[iso6] (HMDB05366),19
TG(16:0/18:0/18:1(9Z))[iso6] (HMDB05367),19
TG(16:0/18:0/20:1(11Z))[iso6] (HMDB05368),19
"TG(16:0/18:0/18:2(9Z,12Z))[iso6] (HMDB05369)",19
"TG(16:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05370)",19
TG(16:0/20:0/20:0)[iso3] (HMDB05371),19
TG(16:0/20:0/20:1(11Z))[iso6] (HMDB05372),19
"TG(16:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05373)",19
TG(16:0/16:1(9Z)/18:0)[iso6] (HMDB05374),19
TG(16:0/16:1(9Z)/20:0)[iso6] (HMDB05375),19
TG(16:0/16:1(9Z)/16:1(9Z))[iso3] (HMDB05376),19
TG(16:0/16:1(9Z)/18:1(9Z))[iso6] (HMDB05377),19
TG(16:0/16:1(9Z)/20:1(11Z))[iso6] (HMDB05378),19
"TG(16:0/16:1(9Z)/18:2(9Z,12Z))[iso6] (HMDB05379)",19
"TG(16:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05380)",19
TG(16:0/18:1(9Z)/20:0)[iso6] (HMDB05381),19
TG(16:0/18:1(9Z)/18:1(9Z))[iso3] (HMDB05382),19
TG(16:0/18:1(9Z)/20:1(11Z))[iso6] (HMDB05383),19
"TG(16:0/18:1(9Z)/18:2(9Z,12Z))[iso6] (HMDB05384)",19
"TG(16:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05385)",19
TG(16:0/20:1(11Z)/20:1(11Z))[iso3] (HMDB05386),19
"TG(16:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05387)",19
"TG(16:0/18:2(9Z,12Z)/20:0)[iso6] (HMDB05388)",19
"TG(16:0/18:2(9Z,12Z)/20:1(11Z))[iso6] (HMDB05389)",19
"TG(16:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3] (HMDB05390)",19
"TG(16:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05391)",19
