Pathway,Count
CDC42EP5 Up,245
CDC42SE1 Up,247
CDC42SE2 Up,240
CDC6 Up,243
CDC7 Up,245
CDCA7 Up,247
CDCP1 Up,247
CDH1 Up,244
CDH11 Up,240
CDH3 Up,244
CDH5 Up,250
CDH6 Up,243
CDHR3 Up,246
CDHR4 Up,250
CDIPT Up,246
CDK1 Up,244
CDK10 Up,242
CDK11A Up,249
CDK11B Up,246
CDK12 Up,245
CDK13 Up,242
CDK14 Up,246
CDK15 Up,248
CDK16 Up,244
CDK17 Up,245
CDK18 Up,247
CDK19 Up,246
CDK2 Up,246
CDK20 Up,244
CDK3 Up,245
CDK4 Up,243
CDK4 CYP27B1-2F Up,248
CDK5R1 Up,247
CDK6 Up,244
CDK7 Up,241
CDK8 Up,240
CDK9 Up,244
CDKAL1 Up,245
CDKL1 Up,249
CDKL2 Up,244
CDKL3 Up,248
CDKL4 Up,244
CDKL5 Up,246
CDKN1A Up,245
CDKN1B Up,248
CDKN1C Up,245
CDKN2A Up,246
CDKN2B Up,246
CDKN2C Up,246
CDO1 Up,246
CDON Up,246
CDR2L Up,244
CDX2 Up,246
CEACAM1 Up,246
CEACAM16 Up,247
CEACAM18 Up,246
CEACAM19 Up,241
CEACAM20 Up,247
CEACAM21 Up,245
CEACAM3 Up,249
CEACAM4 Up,243
CEACAM5 Up,247
CEACAM6 Up,243
CEACAM7 Up,247
CEACAM8 Up,243
CEBPB Up,244
CEBPE Up,247
CEBPG Up,246
CEL Up,244
CELA1 Up,244
CELA2A Up,247
CELA2B Up,243
CELF1 Up,247
CELF4 Up,247
CELSR2 Up,245
CELSR3 Up,248
CENPE Up,246
CENPU Up,246
CEP170 Up,245
CEP55 Up,247
CEP72 Up,246
CEP83 Up,244
CEP89 Up,248
CERK Up,243
CERKL Up,247
CERS2 Up,246
CERS6 Up,244
CES1 Up,245
CETP Up,242
CFAP46 Up,244
CFB Up,245
CFD Up,248
CFH Up,247
CFHR1 Up,246
CFHR3 Up,242
CFHR5 Up,249
CFI Up,245
CFL1 Up,245
CFLAR Up,248
CFP Up,241
CFTR Up,243
CGA Up,245
CH25H Up,246
